State, zero, S, 1294.150500, 1425.388310, 131.237810, 1.000000, !$omp do @ft.f:430, 28291240, 9157018, 13771, 577972, 48963, 28481747, 9164794, 13979, 633825, 48963
State, zero, S, 1425.388310, 1438.001472, 12.613162, 2.000000, !$omp implicit barrier @ft.f:443, 28481747, 9164794, 13979, 633825, 48963, 28482201, 9164955, 14186, 639507, 48963
State, zero, S, 1438.001472, 1438.071347, 0.069875, 1.000000, !$omp do @ft.f:430, 28482201, 9164955, 14186, 639507, 48963, 28482454, 9165011, 14288, 639507, 48963
State, zero, S, 1438.071347, 1438.079213, 0.007866, 0.000000, !$omp parallel @ft.f:430, 28482454, 9165011, 14288, 639507, 48963, 28482533, 9165019, 14294, 639507, 48963
State, zero, S, 1447.689757, 1447.702248, 0.012491, 0.000000, !$omp parallel @ft.f:273, 28483688, 9165293, 14649, 642677, 48963, 28483865, 9165325, 14676, 642677, 48963
State, zero, S, 1447.702248, 1512.540856, 64.838608, 1.000000, !$omp do @ft.f:273, 28483865, 9165325, 14676, 642677, 48963, 28845472, 9347900, 14832, 670616, 48963
State, zero, S, 1512.540856, 1534.968822, 22.427966, 2.000000, !$omp implicit barrier @ft.f:280, 28845472, 9347900, 14832, 670616, 48963, 28845813, 9348017, 14949, 673996, 48963
State, zero, S, 1534.968822, 1534.982054, 0.013232, 1.000000, !$omp do @ft.f:273, 28845813, 9348017, 14949, 673996, 48963, 28846106, 9348067, 14970, 673996, 48963
State, zero, S, 1534.982054, 1534.989368, 0.007314, 0.000000, !$omp parallel @ft.f:273, 28846106, 9348067, 14970, 673996, 48963, 28846180, 9348075, 14974, 673996, 48963
State, zero, S, 1540.074815, 1540.092767, 0.017952, 0.000000, !$omp parallel @ft.f:540, 28847689, 9348413, 15409, 675129, 48963, 28847933, 9348469, 15497, 675129, 48963
State, zero, S, 1540.092767, 1765.968435, 225.875668, 1.000000, !$omp do @ft.f:540, 28847933, 9348469, 15497, 675129, 48963, 40373803, 12863390, 16346, 770859, 48963
State, zero, S, 1765.968435, 1778.619222, 12.650787, 2.000000, !$omp implicit barrier @ft.f:559, 40373803, 12863390, 16346, 770859, 48963, 40374209, 12863576, 16517, 776501, 48963
State, zero, S, 1778.619222, 1778.657509, 0.038287, 1.000000, !$omp do @ft.f:540, 40374209, 12863576, 16517, 776501, 48963, 40374457, 12863634, 16598, 776501, 48963
State, zero, S, 1778.657509, 1778.664774, 0.007265, 0.000000, !$omp parallel @ft.f:540, 40374457, 12863634, 16598, 776501, 48963, 40374539, 12863644, 16606, 776501, 48963
State, zero, S, 1785.537860, 1785.551215, 0.013355, 0.000000, !$omp parallel @ft.f:586, 40375742, 12863949, 16992, 779566, 48963, 40375941, 12863981, 17053, 779566, 48963
State, zero, S, 1785.551215, 1966.481058, 180.929843, 1.000000, !$omp do @ft.f:586, 40375941, 12863981, 17053, 779566, 48963, 48017382, 15311613, 17720, 855348, 48963
State, zero, S, 1966.481058, 1971.059785, 4.578727, 2.000000, !$omp implicit barrier @ft.f:604, 48017382, 15311613, 17720, 855348, 48963, 48017766, 15311745, 17904, 859340, 48963
State, zero, S, 1971.059785, 1971.070064, 0.010279, 1.000000, !$omp do @ft.f:586, 48017766, 15311745, 17904, 859340, 48963, 48017833, 15311778, 17914, 859340, 48963
State, zero, S, 1971.070064, 1971.078697, 0.008633, 0.000000, !$omp parallel @ft.f:586, 48017833, 15311778, 17914, 859340, 48963, 48017887, 15311788, 17924, 859340, 48963
State, zero, S, 1978.801646, 1978.821202, 0.019556, 0.000000, !$omp parallel @ft.f:631, 48019282, 15312175, 18464, 863265, 48963, 48019517, 15312231, 18532, 863265, 48963
State, zero, S, 1978.821202, 2178.877800, 200.056598, 1.000000, !$omp do @ft.f:631, 48019517, 15312231, 18532, 863265, 48963, 55668544, 17943407, 19727, 946667, 48963
State, zero, S, 2178.877800, 2178.978574, 0.100774, 2.000000, !$omp implicit barrier @ft.f:649, 55668544, 17943407, 19727, 946667, 48963, 55668790, 17943504, 19795, 946667, 48963
State, zero, S, 2178.978574, 2178.986302, 0.007728, 1.000000, !$omp do @ft.f:631, 55668790, 17943504, 19795, 946667, 48963, 55668945, 17943511, 19811, 946667, 48963
State, zero, S, 2178.986302, 2178.991981, 0.005679, 0.000000, !$omp parallel @ft.f:631, 55668945, 17943511, 19811, 946667, 48963, 55668988, 17943517, 19813, 946667, 48963
State, zero, S, 2181.219730, 2181.239216, 0.019486, 0.000000, !$omp parallel @ft.f:222, 55669960, 17943770, 20126, 950638, 48963, 55670161, 17943821, 20174, 950638, 48963
State, zero, S, 2181.239216, 2322.521681, 141.282465, 1.000000, !$omp do @ft.f:222, 55670161, 17943821, 20174, 950638, 48963, 56580157, 18482319, 20307, 1010491, 48963
State, zero, S, 2322.521681, 2353.918690, 31.397009, 2.000000, !$omp implicit barrier @ft.f:231, 56580157, 18482319, 20307, 1010491, 48963, 56580531, 18482485, 20464, 1013930, 48963
State, zero, S, 2353.918690, 2353.940448, 0.021758, 1.000000, !$omp do @ft.f:222, 56580531, 18482485, 20464, 1013930, 48963, 56580772, 18482545, 20544, 1013930, 48963
State, zero, S, 2353.940448, 2353.948038, 0.007590, 0.000000, !$omp parallel @ft.f:222, 56580772, 18482545, 20544, 1013930, 48963, 56580818, 18482554, 20548, 1013930, 48963
State, zero, S, 2358.351525, 2358.380519, 0.028994, 0.000000, !$omp parallel @ft.f:631, 56582030, 18482873, 20934, 1014959, 48963, 56582198, 18482901, 20959, 1014959, 48963
State, zero, S, 2358.380519, 2545.635751, 187.255232, 1.000000, !$omp do @ft.f:631, 56582198, 18482901, 20959, 1014959, 48963, 64230546, 20876592, 21807, 1094738, 48963
State, zero, S, 2545.635751, 2545.760141, 0.124390, 2.000000, !$omp implicit barrier @ft.f:649, 64230546, 20876592, 21807, 1094738, 48963, 64230918, 20876717, 21976, 1094738, 48963
State, zero, S, 2545.760141, 2545.768427, 0.008286, 1.000000, !$omp do @ft.f:631, 64230918, 20876717, 21976, 1094738, 48963, 64230982, 20876728, 21983, 1094738, 48963
