Time Core Metric Value
0.22585971610185 1 M1 0.22607224848355
0.22585971610185 2 M1 0.22607224848355
0.22585971610185 3 M1 0.22607224848355
0.22585971610185 4 M1 0.22607224848355
0.22585971610185 5 M1 0.22607224848355
0.22585971610185 6 M1 0.22607224848355
0.22585971610185 7 M1 0.22607224848355
0.22585971610185 8 M1 0.22607224848355
0.22585971610185 9 M1 0.22607224848355
0.22585971610185 10 M1 0.22607224848355
0.22585971610185 11 M1 0.22607224848355
0.22585971610185 12 M1 0.22607224848355
0.22585971610185 13 M1 0.22607224848355
0.22585971610185 14 M1 0.22607224848355
0.22585971610185 15 M1 0.22607224848355
0.22585971610185 16 M1 0.22607224848355
0.22585971610185 17 M1 0.22607224848355
0.22585971610185 18 M1 0.22607224848355
0.22585971610185 19 M1 0.22607224848355
0.22585971610185 20 M1 0.22607224848355
0.22585971610185 21 M1 0.22607224848355
0.22585971610185 22 M1 0.22607224848355
0.22585971610185 23 M1 0.22607224848355
0.22585971610185 24 M1 0.22607224848355
0.22585971610185 25 M1 0.22607224848355
0.22585971610185 26 M1 0.22607224848355
0.22585971610185 27 M1 0.22607224848355
0.22585971610185 28 M1 0.22607224848355
0.22585971610185 29 M1 0.22607224848355
0.22585971610185 30 M1 0.22607224848355
0.22585971610185 31 M1 0.22607224848355
0.22585971610185 32 M1 0.22607224848355
0.22585971610185 1 M2 0.19256373198524
0.22585971610185 2 M2 0.11928683965561
0.22585971610185 3 M2 0.15838997533553
0.22585971610185 4 M2 0.16466558645333
0.22585971610185 5 M2 0.15538043286922
0.22585971610185 6 M2 0.14881059437765
0.22585971610185 7 M2 0.18477603275065
0.22585971610185 8 M2 0.16904331490819
0.22585971610185 9 M2 0.16628730207235
0.22585971610185 10 M2 0.1144410841527
0.22585971610185 11 M2 0.11573017569667
0.22585971610185 12 M2 0.16826311465861
0.22585971610185 13 M2 0.12496028277541
0.22585971610185 14 M2 0.15100631748035
0.22585971610185 15 M2 0.20561316432015
0.22585971610185 16 M2 0.15635878723789
0.22585971610185 17 M2 0.187126960188
0.22585971610185 18 M2 0.13104141734129
0.22585971610185 19 M2 0.20699369553418
0.22585971610185 20 M2 0.14453177972935
0.22585971610185 21 M2 0.17907260158314
0.22585971610185 22 M2 0.15640750512768
0.22585971610185 23 M2 0.17953554903842
0.22585971610185 24 M2 0.12599743471796
0.22585971610185 25 M2 0.11197326558044
0.22585971610185 26 M2 0.17867846488463
0.22585971610185 27 M2 0.11979655196499
0.22585971610185 28 M2 0.13964323094487
0.22585971610185 29 M2 0.03668600003334
0.22585971610185 30 M2 0.11682161063065
0.22585971610185 31 M2 0.15484506409124
0.22585971610185 32 M2 0.12085935237599
0.22585971610185 1 M3 2420.8690394884
0.22585971610185 2 M3 2403.3774403593
0.22585971610185 3 M3 2419.342461519
0.22585971610185 4 M3 2405.7118287168
0.22585971610185 5 M3 2414.3218523717
0.22585971610185 6 M3 2415.1006508128
0.22585971610185 7 M3 2418.3202943432
0.22585971610185 8 M3 2407.8368288064
0.22585971610185 9 M3 2411.3208849853
0.22585971610185 10 M3 2414.2923876103
0.22585971610185 11 M3 2408.6168843843
